"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean","CPM_stdev"
"42019","LOC141379280",361,0,0,0,0,0,0,0,0
"42020","LOC137488659",254,0,0,0,0,0,0,0,0
"42021","LOC141379283",2762,0,0,0,0,0,0,0,0
"42022","sipa1l1",8572,0,0,0,0,0,0,0,0
"42023","LOC141379285",5190,0,0,0,0,0,0,0,0
"42024","rab15",2267,0,0,0,0,0,0,0,0
"42025","fntb",1669,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"42026","max",1826,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"42027","slc10a1",4939,0,0,0,0,0,0,0,0
"42028","LOC137488585",3877,0,0,0,0,0,0,0,0
"42029","srsf5b",3857,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42030","susd6",4883,0.189445731991312,0,0,0,0.64789918688652,0.136622576511888,0.162327915898287,0.251486244741695
"42031","acot20",3811,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42032","acot21",2462,0,0,0,0,0,0,0,0
"42033","gpr176",1782,0,0,0,0,0,0,0,0
"42034","thbs1b",5305,0,0,0,0,0,0,0,0
"42035","LOC141379291",2474,0,0,0,0,0,0,0,0
"42036","LOC141379290",3874,0,0,0,0,0,0,0,0
"42037","katnbl1",2081,0,0,0,0,0,0,0,0
"42038","emc7b",1838,0,0,0,0,0,0,0,0
"42039","chrm5b",4844,0,0,0,0,0,0,0,0
"42040","aven",2372,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"42041","ryr3",15831,0,0,0,0,0,0,0,0
"42042","fmn1",7148,0,0,0,0,0,0,0,0
"42043","grem1a",1340,0,0,0,0,0,0,0,0
"42044","scg5",1507,0,0,0,0,0,0,0,0
"42045","actc1a",1300,0,0,0,0,0,0,0,0
"42046","rrm2l",2682,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"42047","LOC137488762",136,0,0,0,0,0,0,0,0
"42048","klf11a",1991,0,0,0,0,0,0,0,0
"42049","taf1b",3108,0,0,0,0,0,0,0,0
"42050","LOC141379293",1869,0,0,0,0,0,0,0,0
"42051","ywhaqa",1945,0,0,0,0,0,0,0,0
"42052","adam17b",8625,0,0,0,0,0,0,0,0
"42053","asap2b",5600,0,0,0,0,0,0,0,0
"42054","cpsf3",6826,0.378891463982625,0,0,0.361416935094036,0.809873983608151,0.273245153023775,0.303904589284764,0.300197178233886
"42055","e2f6",1688,0,0,0,0,0,0,0,0
"42056","LOC137488660",443,0,0,0,0,0,0,0,0
"42057","mboat2b",2647,0,0,0,0,0,0,0,0
"42058","kidins220b",6316,0,0,0,0,0,0,0,0
"42059","id2b",1461,0,0,0,0,0,0,0,0
"42060","LOC137488586",1407,0,0,0,0,0,0,0,0
"42061","rnf144ab",2434,0,0,0,0,0,0,0,0
"42062","LOC137488661",5697,0,0,0,0,0,0,0,0
"42063","sox11b",2657,0,0,0,0,0,0,0,0
"42064","LOC101884038",431,0,0,0,0,0,0,0,0
"42065","LOC137488587",472,0,0,0,0,0,0,0,0
"42066","LOC137488588",1027,0,0,0,0,0,0,0,0
"42067","LOC141379295",3894,0,0,0,0,0,0,0,0
"42068","allc",2647,0,0,0,0.180708467547018,0.64789918688652,0,0.138101275738923,0.259998897092698
"42069","rps7",636,10.4195152595222,11.825950186837,9.15169419308797,17.3480128845137,18.9510512164307,25.0019315016754,15.4496925403445,6.08617083534813
"42070","LOC137488755",221,0,0,0,0,0,0,0,0
"42071","LOC137488756",221,0,0,0,0,0,0,0,0
"42072","LOC137488758",220,0,0,0,0,0,0,0,0
"42073","LOC137488757",221,0,0,0,0,0,0,0,0
"42074","rnaseh1",1300,0,0,0,0,0,0,0,0
"42075","myt1la",6710,0,0,0,0,0,0,0,0
"42076","LOC141379298",1328,0,0,0,0,0,0,0,0
"42077","cep43",1793,0,0,0,0,0,0,0,0
"42078","ccr6a",1231,0,0,0,0,0,0,0,0
"42079","LOC141379297",5175,0,0,0,0,0,0,0,0
"42080","LOC141379301",1948,0,0,0,0,0,0,0,0
"42081","LOC141379304",1284,0,0,0,0,0,0,0,0
"42082","LOC141379302",1004,0,0,0,0,0,0,0,0
"42083","acbd3",3428,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42084","nhsl1b",9082,0,0,0,0,0,0,0,0
"42085","LOC141379303",2420,0,0,0,0,0,0,0,0
"42086","hebp2",3692,0,0,0,0.542125402641054,0.16197479672163,0.136622576511888,0.140120462645762,0.210237509052077
"42087","kif25",3544,0,0,0,0,0,0,0,0
"42088","acat2",2547,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"42089","wtap",2893,0.75778292796525,0,0,0,0.809873983608151,0,0.2612761519289,0.405102325305664
"42090","sod2",956,1583.1979822514,1425.72264164249,1272.27615313492,815.98908520856,703.375554763679,818.98403490051,1103.25757531693,370.441373069523
"42091","fndc1",5918,0,0,0,0,0,0,0,0
"42092","otofa",8080,0,0,0,0,0,0,0,0
"42093","cimip2c",4713,0,0,0,0,0,0,0,0
"42094","pdia6",1962,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42095","hpcal1",3646,0,0,0,0,0,0,0,0
"42096","apobb.1",11579,0.75778292796525,2.78257651454988,3.43188532240799,2.16850161056422,12.6340341442871,6.69450624908249,4.74488112814283,4.33933299674504
"42097","slc22a16",3889,0.947228659956562,0.434777580398418,2.28792354827199,6.05373366282511,4.04936991804075,8.81215618501675,3.76419825908493,3.22505569756226
"42098","LOC141379313",1760,0.189445731991312,0,0,0,0.16197479672163,0,0.0585700881188238,0.0911512905111682
"42099","usta",3436,0,0,0,0,0,0,0,0
"42100","LOC137488589",818,0,0,0,0,0,0,0,0
"42101","LOC141379311",3893,0,0,0,0,0,0,0,0
"42102","sash1a",10641,0,0,0,0,0,0,0,0
"42103","LOC137488662",3329,0,0,0,0,0,0,0,0
"42104","stxbp5a",10364,0,0,0,0,0,0,0,0
"42105","adgb",5280,0,0,0,0,0,0,0,0
"42106","rab32a",1608,0,0,0,0,0,0,0,0
"42107","grm1a",5254,0,0,0,0,0,0,0,0
"42108","cd164",1703,0,0,0,0.180708467547018,0.32394959344326,0,0.0841096768317131,0.137950906423143
"42109","cep57l1",1787,0,0,0,0,0,0,0,0
"42110","sesn1",3570,0,0,0,0,0,0,0,0
"42111","si:ch211-51a19.5",5343,0,0,0,0,0,0,0,0
"42112","armc2",4216,0,0,0,0,0,0,0,0
"42113","LOC141379315",529,0,0,0,0,0,0,0,0
"42114","LOC141379314",1122,0,0,0,0,0,0,0,0
"42115","foxo3b",4522,0,0,0,0,0,0,0,0
"42116","LOC141379316",3798,0,0,0,0,0,0,0,0
"42117","afg1lb",3221,0,0,0,0,0,0,0,0
"42118","snx3",1443,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42119","nr2e1",2701,0,0,0,0,0,0,0,0
"42120","ostm1",4711,0,0,0,0,0,0,0,0
"42121","si:ch73-257c13.2",1796,0,0,0,0,0,0,0,0
"42122","sec63",2679,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"42123","scml4",4937,0,0,0,0,0,0,0,0
"42124","LOC141379320",3874,0,0,0,0,0,0,0,0
"42125","si:dkey-6f10.3",2273,0,0,0,0,0,0,0,0
"42126","LOC108179210",1779,0,0,0,0,0,0,0,0
"42127","si:dkey-6f10.5",1603,0,0,0,0,0,0,0,0
"42128","lratd1",1944,0,0,0,0,0,0,0,0
"42129","LOC141379322",3399,0,0,0,0,0,0,0,0
"42130","nbas",13031,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42131","LOC141379319",3986,0,0,0,0,0,0,0,0
"42132","ddx1",2283,0,0,0,0,0.32394959344326,0.409867729535663,0.122302887163154,0.191408943132819
"42133","LOC141379355",1141,0,0,0,0,0,0,0,0
"42134","mycn",2734,0,0,0,0,0,0,0,0
"42135","LOC141379356",975,0,0,0,0,0,0,0,0
"42136","LOC137488668",3788,0,0,0,0,0,0,0,0
"42137","smek1",6434,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"42138","LOC137488669",1253,0,0,0,0,0,0,0,0
"42139","erh",932,0,0,0.190660295689333,0.180708467547018,0,0,0.0618947938727251,0.0959386319938456
"42140","paplnb",2400,0,0,0,0,0,0,0,0
"42141","drc1",2384,0,0,0,0,0,0,0,0
"42142","kcnf1a",2746,0,0,0,0,0,0,0,0
"42143","LOC137488592",2033,0,0,0,0,0,0,0,0
"42144","si:dkey-65b13.8",4350,0,0,0,0,0,0,0,0
"42145","LOC137488664",1514,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42146","LOC101883269",3817,0,0,0,0,0,0,0,0
"42147","LOC141375064",1888,0,0,0,0,0,0,0,0
"42148","LOC141379331",3395,0,0,0,0,0,0,0,0
"42149","LOC141379334",3461,0,0,0,0,0,0,0,0
"42150","LOC141379348",2497,0,0,0,0,0,0,0,0
"42151","LOC141379327",4625,0,0,0,0,0,0,0,0
"42152","LOC141379328",3281,0,0,0,0,0,0,0,0
"42153","LOC137489751",3342,0,0,0,0,0,0,0,0
"42154","LOC100535131",2627,0,0,0,0,0,0,0,0
"42155","LOC110438473",3377,0,0,0,0,0,0,0,0
"42156","LOC141379349",991,0,0,0,0,0,0,0,0
"42157","LOC141379337",2575,0,0,0,0,0,0,0,0
"42158","LOC137489880",2314,0,0,0,0,0,0,0,0
"42159","LOC141379323",9246,0,0,0,0,0,0,0,0
"42160","LOC141379342",2889,0,0,0,0,0,0,0,0
"42161","LOC110438438",1339,0,0,0,0,0,0,0,0
"42162","LOC141379343",1685,0,0,0,0,0,0,0,0
"42163","LOC110438164",4512,0,0,0,0,0,0,0,0
"42164","LOC141379335",3977,0,0,0,0,0,0,0,0
"42165","LOC101882847",5643,0,0,0,0,0,0,0,0
"42166","LOC110438435",6797,0,0,0,0,0,0,0,0
"42167","LOC141379353",2170,0,0,0,0,0,0,0,0
"42168","LOC141379330",3606,0,0,0,0,0,0,0,0
"42169","LOC141379345",1803,0,0,0,0,0,0,0,0
"42170","LOC141379352",3427,0,0,0,0,0,0,0,0
"42171","LOC141379496",3780,0,0,0,0,0,0,0,0
"42172","LOC141379346",1256,0,0,0,0,0,0,0,0
"42173","LOC101883110",6622,0,0,0,0,0,0,0,0
"42174","LOC101885872",4866,0,0,0,0,0,0,0,0
"42175","LOC141379325",5681,0,0,0,0,0,0,0,0
"42176","LOC137489722",1966,0,0,0,0,0,0,0,0
"42177","LOC141379333",4394,0,0,0,0,0,0,0,0
"42178","LOC101884880",5041,0,0,0,0,0,0,0,0
"42179","rock2b",6250,0,0,0,0,0,0,0,0
"42180","si:ch211-199m3.1",4594,0,0,0,0,0,0,0,0
"42181","ak9",5525,0,0,0,0,0,0,0,0
"42182","LOC103909328",3298,0,0,0,0,0,0,0,0
"42183","LOC137488665",1064,0,0,0,0,0,0,0,0
"42184","ppil6",1037,0,0,0,0,0,0,0,0
"42185","henmt1",1407,0,0,0,0,0,0,0,0
"42186","fam102bb",7134,0,0,0,0,0,0,0,0
"42187","olfml2ba",5486,0,0,0,0,0,0,0,0
"42188","atf6",4078,0,0,0,0.180708467547018,0.16197479672163,0.136622576511888,0.079884306796756,0.0886206506346712
"42189","rxrgb",2165,121.434714206431,306.952971761283,228.60169453151,468.938473284512,1448.05468269137,743.909929107228,552.982077597056,489.215253438394
"42190","LOC137488666",1486,0,0,0,0,0,0,0,0
"42191","lmx1a",3243,0,0,0,0.361416935094036,0,0,0.060236155849006,0.147547845896829
"42192","selp",3573,0,0,0,0,0,0,0,0
"42193","LOC141379357",1978,0,0,0,0,0,0,0,0
"42194","sele",4589,0,0,0,0,0,0,0,0
"42195","si:dkey-51e6.1",409,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"42196","zp3a.2",1429,0,0,0,0,0,0,0,0
"42197","zp3a.1",1449,0,0,0,0,0,0,0,0
"42198","firrm",3419,0,0,0,0,0,0,0,0
"42199","scyl3",2645,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"42200","prg4b",3906,0,0,0.762641182757331,0.722833870188072,1.13382357705141,0.273245153023775,0.482090630503432,0.462571278602992
"42201","tprb",7270,0,0,0.190660295689333,0.361416935094036,0.16197479672163,0.409867729535663,0.187319959506777,0.173590516120622
"42202","pdcb",2420,0,0,0,0,0,0,0,0
"42203","ptgs2b",2533,0.568337195973937,2.26084341807177,0,3.07204394829931,1.45777317049467,2.86907410674964,1.70467863993155,1.24843801637489
"42204","pla2g4ab",4123,0,0,0,0,0,0,0,0
"42205","LOC137488667",1481,0,0,0,0,0,0,0,0
"42206","arpc5b",1648,0,0,0,0,0,0,0,0
"42207","hmcn1",20623,0,0,0,0,0,0,0,0
"42208","ivns1abpa",3467,0,0.173911032159367,0,0.180708467547018,0,0,0.0591032499510642,0.0915875891387696
"42209","swt1",4772,0,0,0,0,0,0,0,0
"42210","LOC141379365",3367,0,0,0,0,0,0,0,0
"42211","trmt1l",2525,0,0,0,0,0,0,0,0
"42212","niban1a",4400,0,0,0,0,0,0,0,0
"42213","kifap3a",3584,0,0,0,0,0,0,0,0
"42214","ntmt2",951,0,0,0,0,0,0,0,0
"42215","LOC103909331",6142,0,0,0,0,0,0,0,0
"42216","gorab",2528,0,0,0,0,0,0,0,0
"42217","prrx1b",2931,0,0,0,0,0,0,0,0
"42218","pde4dip",9581,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"42219","si:ch211-63o20.10",1070,0,0,0,0,0,0,0,0
"42220","slc25a24",3240,0,0,0,0,0,0,0,0
"42221","elp3",2371,0,0,0,0,0,0,0,0
"42222","si:ch211-63o20.7",2078,0,0,0,0,0,0,0,0
"42223","pnocb",1128,0,0,0,0,0,0,0,0
"42224","znf395b",2404,0,0,0,0,0,0,0,0
"42225","LOC141379369",3234,0,0,0,0,0,0,0,0
"42226","LOC141379370",3236,0,0,0,0,0,0,0,0
"42227","paqr8",1452,0,0,0,0,0,0,0,0
"42228","mcm3",2968,0,0,0,0,0,0,0,0
"42229","stmn4",2095,0,0,0,0,0,0,0,0
"42230","il17a/f3",1221,0,0,0,0,0,0,0,0
"42231","LOC101884444",2257,0,0,0,0,0,0,0,0
"42232","LOC141379373",5055,0,0,0,0,0,0,0,0
"42233","emilin1a",6688,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42234","ankef1a",3426,0,0,0,0,0,0,0,0
"42235","LOC141379372",1900,0,0,0,0,0,0,0,0
"42236","snap25a",2602,0,0,0,0,0,0,0,0
"42237","sccpdhb",1649,0,0,0,0,0,0,0,0
"42238","LOC110438184",919,0,0,0,0,0,0,0,0
"42239","cnstb",4363,0,0,0,0,0,0,0,0
"42240","LOC137488670",3359,0,0,0,0,0,0,0,0
"42241","kif26bb",5856,0,0,0,0,0,0,0,0
"42242","hnrnpub",4348,0,0,0,0.722833870188072,0.16197479672163,0,0.147468111151617,0.289220876087576
"42243","lft1",1371,0,0,0,0,0,0,0,0
"42244","cdc42bpab",8641,0,0,0,0,0,0,0,0
"42245","fbxo16",1882,0,0,0,0,0,0,0,0
"42246","fzd3a",6741,0,0,0,0,0,0,0,0
"42247","fam49a",2640,0,0,0,0,0,0,0,0
"42248","vsnl1a",3290,0,0,0,0,0,0,0,0
"42249","sf3b6",765,0,0,0,0,0,0,0,0
"42250","tdrd6a",7199,0,0,0,0,0,0,0,0
"42251","pla2g7",2250,0,0,0,0,0,0,0,0
"42252","mep1a.1",4140,0,0,0,0,0,0,0,0
"42253","mep1a.2",2396,0,0,0,0,0,0,0,0
"42254","adgrf3b",3799,0,0,0,0,0,0,0,0
"42255","adgrf7",3029,0,0,0,0,0,0,0,0
"42256","adgrf6",43583,0,0,0,0,0,0,0,0
"42257","LOC141379381",3471,0,0,0,0,0,0,0,0
"42258","LOC141379379",351,0,0,0,0,0,0,0,0
"42259","adgrf8",5911,0,0,0,0,0,0,0,0
"42260","LOC100535565",5688,0,0,0,0,0,0,0,0
"42261","tnfrsf21",2934,0,0,0,0,0,0,0,0
"42262","cd2ap",3594,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42263","LOC108179167",7508,0,0,0,0,0,0,0,0
"42264","opn5",6176,0,0,0,0,0,0,0,0
"42265","ptchd4",3300,0,0,0,0,0,0,0,0
"42266","spats1",1318,0,0,0,0,0,0,0,0
"42267","cnih3",3029,0,0,0,0,0,0,0,0
"42268","si:dkey-1j5.4",2685,0,0,0,0,0,0,0,0
"42269","lbr",3103,0,0,0,0,0,0,0,0
"42270","LOC141379378",3754,0,0,0,0,0,0,0,0
"42271","enah",8271,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"42272","LOC141379382",3874,0,0,0,0,0,0,0,0
"42273","LOC137488716",3293,0,0,0,0,0,0,0,0
"42274","LOC141379375",2945,0,0,0,0,0,0,0,0
"42275","LOC141379383",1141,0,0,0,0,0,0,0,0
"42276","srp9",1520,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42277","ephx1",4632,1296.47186688255,1084.1613744815,1392.29680927135,1553.36998703417,936.781236839548,1289.78543356048,1258.8111180116,219.62098014671
"42278","slc5a6a",6712,0,0,0,0,0,0,0,0
"42279","rpl7l1",1019,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42280","ncoa1",5296,2.84168597986969,7.47817438285279,9.53301478446664,45.448179588075,60.011662185364,85.5257328964417,35.1397416361783,33.8456957447734
"42281","ptrhd1",668,0,0,0,0,0,0,0,0
"42282","slc25a27",1223,0,0,0,0,0,0,0,0
"42283","abracl",1911,0,0,0,0,0,0,0,0
"42284","heca",1751,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"42285","LOC141379386",5300,0,0,0,0,0,0,0,0
"42286","txlnba",4024,0,0,0,0,0,0,0,0
"42287","cited2",2341,0,0,0,0,0,0,0,0
"42288","gje1a",3110,0,0,0,0,0,0,0,0
"42289","nmbr",1376,0,0,0,0,0,0,0,0
"42290","vta1",3529,0,0,0,0,0,0,0,0
"42291","adgrg6",8454,0,0,0,0,0,0,0,0
"42292","LOC141379389",3816,0,0,0,0,0,0,0,0
"42293","trnaf-gaa_176",73,0,0,0,0,0,0,0,0
"42294","LOC141379390",375,0,0,0,0,0,0,0,0
"42295","si:ch211-202p1.5",432,0,0,0,0,0,0,0,0
"42296","aig1",6098,0,0,0,0,0,0,0,0
"42297","hivep2a",9628,0,0,0,0,0,0,0,0
"42298","LOC141379388",1525,0,0,0,0,0,0,0,0
"42299","adat2",2450,0,0,0,0,0,0,0,0
"42300","pex3",1925,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"42301","atf3",2708,0,0,0,0.542125402641054,0,0,0.090354233773509,0.221321768845244
"42302","batf3",520,0,0,0,0,0,0,0,0
"42303","nsl1",1072,0,0,0,0,0,0,0,0
"42304","tatdn3",1100,0,0,0,0,0,0,0,0
"42305","spata45",459,0,0,0,0,0,0,0,0
"42306","flvcr1",2914,0,0,0,0,0,0,0,0
"42307","vash2",5538,0,0,0,0,0,0,0,0
"42308","LOC141379401",2196,0,0,0,0,0,0,0,0
"42309","angel2",4020,0,0,0,0,0,0,0,0
"42310","LOC141379400",2450,0,0,0,0,0,0,0,0
"42311","galnt14",2692,0,0,0,0,0,0,0,0
"42312","LOC141379399",4692,0,0,0,0,0,0,0,0
"42313","ehd3",9131,0,0,0,0,0,0,0,0
"42314","LOC141379397",4003,0,0,0,0,0,0,0,0
"42315","ccl38a.3",2850,0,0,0,0,0,0,0,0
"42316","ccl38.6",626,0,0,0,0,0,0,0,0
"42317","ccl38a.5",532,0,0,0,0,0,0,0,0
"42318","ccl38a.4",644,0,0,0,0,0,0,0,0
"42319","LOC137488600",1673,0,0,0,0,0,0,0,0
"42320","stum",1443,0,0,0,0,0,0,0,0
"42321","LOC141379398",1883,0,0,0,0,0,0,0,0
"42322","itpkb",10333,0,0,0,0,0,0,0,0
"42323","coq8aa",3256,0,0,0,0,0.48592439016489,0.273245153023775,0.126528257198111,0.207233697737872
"42324","si:ch211-245h14.1",1237,0,0,0,0,0,0,0,0
"42325","znf512",7187,0,0,0,0,0,0,0,0
"42326","gtf3c2",5446,0,0,0,0,0,0,0,0
"42327","LOC141379402",1893,0,0,0,0.361416935094036,0,0.478179017791607,0.139932658814274,0.219904743019299
"42328","slc30a2",6081,0,0,0,0,0,0,0,0
"42329","si:ch211-243j20.2",3528,0,0,0,0,0,0,0,0
"42330","mpv17",1339,0,0,0,0,0,0,0,0
"42331","uts1",1800,0,0,0,0,0,0,0,0
"42332","trim54",3884,0,0,0,0,0,0,0,0
"42333","dnajc5ga",2742,5.49392622774806,10.8694395099604,10.1049956715346,51.1404963158061,58.0679646247044,27.1878927258656,27.1441191792699,22.6099094736091
"42334","cad",7677,0,0,0,0,0.404936991804075,0,0.0674894986340125,0.165314834649593
"42335","si:dkey-221h15.4",1477,0,0,0,0,0,0,0,0
"42336","trnaa-ugc_7",72,0,0,0,0,0,0,0,0
"42337","ift172",7562,0,0,0,0,0,0,0,0
"42338","LOC137488676",1766,0,0,0,0,0,0,0,0
"42339","mir124-2",83,0,0,0,0,0,0,0,0
"42340","msraa",2257,0,0,0,0,0.32394959344326,0.136622576511888,0.076762028325858,0.132856775174322
"42341","LOC141379412",1158,0,0,0,0,0,0,0,0
"42342","rcan2",12274,0,0,0,0,0,0,0,0
"42343","LOC141379417",3982,0,0,0,0,0,0,0,0
"42344","cyp39a1",2279,42.9094582960323,163.650281261965,2.09726325258266,420.779666683232,318.199488159642,561.723723328626,251.55998016368,220.350845912199
"42345","reps1",7908,0,0,0.190660295689333,0,0.16197479672163,0.136622576511888,0.0815429448204751,0.0909476777472999
"42346","clu",1765,0,0,0,0,0,0,0,0
"42347","scara3",5637,0,0,0,0,0,0,0,0
"42348","ccl38.1",4091,0,0,0,0,0,0,0,0
"42349","ccdc25",3258,0,0,0,0,0,0,0,0
"42350","esco2",4019,0,0,0,0,0,0,0,0
"42351","pbk",1690,0,0,0,0,0,0,0,0
"42352","pimr130",3308,0,0,0,0,0,0,0,0
"42353","si:dkey-217m5.8",3972,0,0,0,0,0,0,0,0
"42354","pimr136",3194,0,0,0,0,0,0,0,0
"42355","LOC141379407",7434,0,0,0,0,0,0,0,0
"42356","LOC108180288",2756,0,0,0,0,0,0,0,0
"42357","LOC141379408",6099,0,0,0,0,0,0,0,0
"42358","pimr128",2787,0,0,0,0,0,0,0,0
"42359","pimr129",3807,0,0,0,0,0,0,0,0
"42360","slc35d3",2239,0,0,0,0,0,0,0,0
"42361","pex7",1723,0,0,0,0,0,0,0,0
"42362","hey2",2986,0,0,0,0,0,0,0,0
"42363","hddc2",848,0,0,0,0,0,0,0,0
"42364","tpd52l1",2197,0,0,0,0,0,0,0,0
"42365","LOC141379415",596,0,0,0,0,0,0,0,0
"42366","rnf217",8997,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"42367","nkain2",5042,0,0,0,0,0,0,0,0
"42368","LOC137488679",649,0,0,0,0,0,0,0,0
"42369","LOC141379419",331,0,0,0,0,0,0,0,0
"42370","LOC141379418",2329,0,0,0,0,0,0,0,0
"42371","trdn",4859,0,0,0,0,0,0,0,0
"42372","LOC137488680",1516,0,0,0,0,0,0,0,0
"42373","LOC141379413",4174,0,0,0,0,0,0,0,0
"42374","clvs2",1503,0,0,0,0,0,0,0,0
"42375","LOC141379416",2908,0,0,0,0,0,0,0,0
"42376","smpdl3a",5270,0,0,0,0,0,0,0,0
"42377","fabp7b",662,0,0,0,0,0,0,0,0
"42378","pkib",1406,0,0,0,0,0,0,0,0
"42379","serinc1",2361,0.378891463982625,0,0,0.361416935094036,0.971848780329781,0.819735459071326,0.421982106412961,0.405517898086559
"42380","hsf2",2043,125.791966042231,183.128316863814,145.283145315272,245.402098928851,317.551588972756,197.283000483166,202.406686101015,70.196547063116
"42381","gja1b",2849,0,0,0,0,0,0,0,0
"42382","gja13.2",3647,0,0,0,0,0,0,0,0
"42383","gja12.2",977,0,0,0,0,0,0,0,0
"42384","tbc1d32",7714,0,0,0,0,0,0,0,0
"42385","gja12.1",2730,0,0,0.190660295689333,0,0.48592439016489,0,0.112764114309037,0.198080482861919
"42386","gja13.1",1341,0,0,0,0.361416935094036,0,0,0.060236155849006,0.147547845896829
"42387","gja11",1328,0,0,0,0,0,0,0,0
"42388","hsdl1",1571,15.155658559305,7.65208541501216,5.14782798361199,18.7033263911164,7.12689105575173,11.4762964269986,10.8770143052993,5.23840172612116
"42389","LOC141379422",3671,0,0,0,0,0,0,0,0
"42390","man1a1",3020,0,0,0,0,0,0,0,0
"42391","LOC137488682",1034,0,0,0,0,0,0,0,0
"42392","LOC137488683",564,0,0,0,0,0,0,0,0
"42393","fam184ab",7594,0,0,0,0,0,0,0,0
"42394","mcm9",5444,0,0,0,0,0,0,0,0
"42395","cep85l",3515,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"42396","pln1",2984,0,0,0,0,0,0,0,0
"42397","LOC141379424",5269,0,0,0,0,0,0,0,0
"42398","si:dkeyp-114g9.1",2242,0,0,0,0,0,0,0,0
"42399","slc35f1",4750,0,0,0,0,0,0,0,0
"42400","nus1",1265,0,0,0,0,0,0,0,0
"42401","LOC141379426",6018,0,0,0,0,0,0,0,0
"42402","gopc",2137,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"42403","LOC137488685",424,0,0,0,0,0,0,0,0
"42404","dcbld1",8135,0,0,0,0,0,0,0,0
"42405","LOC137488686",1217,0,0,0,0,0,0,0,0
"42406","LOC137488687",4605,0,0,0,0,0,0,0,0
"42407","vgll2a",5982,0,0,0,0,0,0,0,0
"42408","rfx6",5966,0,0,0,0,0,0,0,0
"42409","tdrd15",6529,0,0,0,0,0,0,0,0
"42410","trnal-cag_289",83,0,0,0,0,0,0,0,0
"42411","igf2r",9250,0,0,0,0,0,0,0,0
"42412","slc22a2",2822,7658.62788434679,5744.89008083646,4185.85146171146,4728.50811606905,6464.98104894878,6014.39906320632,5799.54294251981,1240.9085846271
"42413","plg",3582,2.84168597986969,2.95648754670924,4.19452650516532,3.43346088339334,8.0987398360815,2.04933864767831,3.92903989981624,2.16166383518229
"42414","si:ch211-140l13.3",6541,0,0,0,0,0,0,0,0
"42415","gpr31",2555,0,0,0,0,0,0,0,0
"42416","ttll2",8087,0,0,0,0,0,0,0,0
"42417","pimr115",3267,0,0,0,0,0,0,0,0
"42418","pimr213",3563,0,0,0,0,0,0,0,0
"42419","LOC141379436",5536,0,0,0,0,0,0,0,0
"42420","pimr113",2509,0,0,0,0,0,0,0,0
"42421","LOC797974",2613,0,0,0,0,0,0,0,0
"42422","LOC108180238",4219,0,0,0,0,0,0,0,0
"42423","LOC798107",2961,0,0,0,0,0,0,0,0
"42424","LOC108180340",2612,0,0,0,0,0,0,0,0
"42425","pimr110",2526,0,0,0,0,0,0,0,0
"42426","efr3bb",5551,0,0,0,0,0,0,0,0
"42427","pomcb",1294,0,0,0,0,0,0,0,0
"42428","LOC141379442",731,0,0,0,0,0,0,0,0
"42429","si:ch211-203k16.3",3974,0,0,0,0,0,0,0,0
"42430","snx9b",2932,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"42431","moxd1l",4923,0,0,0,0,0,0,0,0
"42432","dusp23a",1121,0,0,0,0,0,0,0,0
"42433","afdna",7112,0,0.173911032159367,0,2.52991854565825,0.809873983608151,0.54649030604755,0.67669897791222,0.963094115697623
"42434","LOC141379440",5839,0,0,0,0,0,0,0,0
